file,emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
tbfslcdl_6,angry,0.4061716198921203,0.1123392358422279,0.8818640112876892,0.3594453632831573,0.2191211283206939,1.0,0.2729633748531341,0.9687322378158568,0.0,0.1996335834264755,0.3096814751625061,0.5189167857170105,0.1982021927833557,1.0,0.2706119418144226,0.0086221443489193,0.9999709129333496,0.9242483973503112,0.043790116906166,0.0652275457978248
lyotpuje_6,angry,0.242737665772438,0.0837305262684822,0.2351454198360443,0.519483208656311,0.083582304418087,0.0,0.1337134540081024,0.0073251705616712,0.0,0.0190509520471096,0.1759847402572631,0.0775912031531333,0.3072874844074249,0.0,0.283240258693695,0.2755193710327148,0.282970666885376,0.0455865450203418,0.202484130859375,0.0363631434738636
susggkub_6,angry,0.4071410894393921,0.369388073682785,0.8238939642906189,0.3898632824420929,0.2175946086645126,0.0,0.3192511200904846,0.8792198300361633,0.0,0.0535266436636447,0.0853335037827491,0.0677723363041877,0.3049597144126892,1.0,0.3572962284088135,0.0149924373254179,0.999748170375824,0.8533879518508911,0.0871196910738945,0.3408453166484833
suuddgdv_6,angry,0.3822920322418213,0.1713397353887558,0.8231802582740784,0.514589250087738,0.0767840668559074,0.0,0.1772918403148651,0.1432124078273773,1.0,0.0157555490732193,0.0931030660867691,0.2220897227525711,0.5215994715690613,0.0,0.2582058310508728,0.2242303937673568,0.6088126301765442,0.118027314543724,0.2204881608486175,0.0424761101603508
ncuzfxfo_6,angry,0.3606964647769928,0.1942873299121856,0.700041651725769,0.4109020531177521,0.1041759699583053,0.0,0.194266214966774,0.7269169092178345,0.0,0.1134950518608093,0.0773593336343765,0.2107862085103988,0.2612318992614746,1.0,0.4285835325717926,0.0048718308098614,0.9999120235443116,0.9769944548606871,0.0561478734016418,0.0627028569579124
orzmiwzt_6,angry,0.4977389872074127,0.1245396733283996,0.7821798324584961,0.376659095287323,0.1004785522818565,0.0,0.1499156355857849,0.0143249668180942,0.0,0.0508992038667202,0.0770225748419761,0.126036912202835,0.3540527820587158,0.0,0.1916591972112655,0.0176559798419475,0.9907220602035522,0.6630542278289795,0.0476553030312061,0.0577056147158145
uvxmtvoo_6,angry,0.8123158812522888,0.3778628408908844,0.7804491519927979,0.5615282654762268,0.0751763507723808,0.0,0.0888661071658134,0.116659790277481,0.0,0.1737411320209503,0.1881994754076004,0.2995669841766357,0.4130784571170807,1.0,0.5186858177185059,0.0227178893983364,0.99983811378479,0.9765573143959044,0.1337543725967407,0.0312568731606006
edkagdnv_6,angry,0.5488283038139343,0.3489972949028015,0.73720782995224,0.5068619847297668,0.1417447179555893,0.0,0.1229473873972892,0.0577923282980918,0.0,0.0342773385345935,0.1085409447550773,0.2269921153783798,0.2734638452529907,1.0,0.2956482172012329,0.0967125222086906,0.9750736951828004,0.4444678127765655,0.125151053071022,0.0394176170229911
fohpqsuv_6,angry,0.5360606908798218,0.1370415687561035,0.7982293367385864,0.4772563576698303,0.0665085911750793,0.0,0.1089224070310592,0.522763192653656,0.0,0.0264693442732095,0.1989140510559082,0.2435938417911529,0.4048690795898437,0.0,0.4562235474586487,0.1726657003164291,0.6759751439094543,0.1698213666677475,0.0998781844973564,0.0184348970651626
sdlkniio_6,angry,0.3187915086746216,0.3715417981147766,0.7165831923484802,0.4086154401302337,0.2232684642076492,0.0,0.1612227112054824,0.0653983801603317,0.0,0.0352240912616252,0.1187819465994834,0.2694238126277923,0.2003229260444641,1.0,0.2974438965320587,0.0093893259763717,0.9999873638153076,0.9390954375267028,0.3064748048782348,0.1073910742998123
poqlwmaq_6,angry,0.4753485918045044,0.1696189641952514,0.6986383199691772,0.6219052672386169,0.1584976762533188,0.0,0.1258689314126968,0.2673273682594299,0.0,0.0182371214032173,0.0945985838770866,0.1202087104320526,0.2674066722393036,1.0,0.3230250179767608,0.0135798314586281,0.9999322891235352,0.9362897872924804,0.0481856800615787,0.1386720091104507
pfzyhgkf_6,angry,0.4672373831272125,0.1078985333442688,0.9739952087402344,0.2352164834737777,0.6209929585456848,1.0,0.6468878984451294,0.6493481397628784,1.0,0.2142310440540313,0.1565590053796768,0.2531020045280456,0.330818235874176,1.0,0.3030278980731964,0.0338839404284954,0.9995669722557068,0.8520810008049011,0.023910904303193,0.7626965641975403
ksgkyswo_6,angry,0.3870562016963959,0.091035172343254,0.8907038569450378,0.238857701420784,0.3876043558120727,1.0,0.2327057123184204,0.0563095547258853,1.0,0.0864777639508247,0.0926744639873504,0.2316685318946838,0.3061824440956116,1.0,0.2680251598358154,0.0135449934750795,0.9996342658996582,0.9287429451942444,0.0129923876374959,0.7517626285552979
pqvdqlzb_6,angry,0.3319829106330871,0.1658029556274414,0.7636486887931824,0.6359903216362,0.1128191947937011,0.0,0.1717356592416763,0.2384787946939468,1.0,0.0199491661041975,0.2301730811595916,0.1380930542945861,0.2691850960254669,1.0,0.3240367174148559,0.0181994494050741,0.9997132420539856,0.8616852760314941,0.2149379402399063,0.1512059867382049
teiecgvq_6,angry,0.3659999072551727,0.346380203962326,0.4110209941864013,0.5440112352371216,0.1464911848306656,0.0,0.1510593891143798,0.0005893657798878,1.0,0.0342443659901618,0.0904419869184494,0.3216712176799774,0.3466803729534149,1.0,0.3068072199821472,0.0404951460659503,0.9992627501487732,0.7308117747306824,0.045035820454359,0.0668681636452674
rllljesa_6,angry,0.4501246809959411,0.2618575692176819,0.4972189664840698,0.5245615243911743,0.1015233099460601,0.0,0.1318551003932953,0.0081270569935441,0.0,0.2054794430732727,0.1565542817115783,0.1706688553094864,0.2834852337837219,1.0,0.3658311367034912,0.0146924257278442,0.9996672868728638,0.947095513343811,0.1618919223546981,0.0227940212935209
xhdzkrft_6,angry,0.4939521849155426,0.2085814774036407,0.835050106048584,0.3581723570823669,0.1606344282627105,0.0,0.2585421800613403,0.4052744805812835,0.0,0.0187670364975929,0.1231785342097282,0.2265718728303909,0.3007260262966156,1.0,0.6636908650398254,0.0238772090524435,0.9993770718574524,0.7495262026786804,0.0898925140500068,0.1544664204120636
ytzkibmh_6,angry,0.4771232903003692,0.3400530517101288,0.5785046219825745,0.389175683259964,0.194343015551567,0.0,0.1933647096157074,0.2059019953012466,0.0,0.0412481091916561,0.1354260444641113,0.1371789723634719,0.1961154490709304,1.0,0.296790212392807,0.0059747146442532,0.9994656443595886,0.9234960675239564,0.1238438412547111,0.051763616502285
trgaluan_6,angry,0.2691288590431213,0.1647328585386276,0.5455765128135681,0.4648844301700592,0.0948716700077056,0.0,0.1523598134517669,0.7161449790000916,1.0,0.0335740707814693,0.2622998654842376,0.1630468070507049,0.227016195654869,1.0,0.2477474212646484,0.0103006605058908,0.999986171722412,0.965319275856018,0.159443587064743,0.0202433057129383
sbcfbaku_6,angry,0.4417144656181335,0.3428699374198913,0.342151403427124,0.4620808362960815,0.1155359148979187,1.0,0.1457471996545791,0.2445562481880188,0.0,0.0504063889384269,0.365928441286087,0.1584473848342895,0.3061811029911041,1.0,0.3144224286079407,0.0759772360324859,0.99687659740448,0.8022235035896301,0.2089704871177673,0.0856309533119201
omstmmot_6,angry,0.3320053219795227,0.3934139609336853,0.6655613780021667,0.4716789424419403,0.2007374763488769,0.0,0.4092056453227997,0.0488761626183986,1.0,0.1370510905981063,0.2373474836349487,0.201393574476242,0.3294085264205932,1.0,0.4829339981079101,0.0392324924468994,0.9999545812606812,0.7461802959442139,0.1181497573852539,0.1226606667041778
mzikfwup_6,angry,0.256518542766571,0.4689220190048218,0.1005514711141586,0.4692985415458679,0.0988893955945968,0.0,0.2301110029220581,0.0017773793078958,1.0,0.0709849745035171,0.1859480887651443,0.115383543074131,0.506230354309082,0.0,0.608490526676178,0.4518639147281647,0.2542928755283355,0.0542020313441753,0.1351413577795028,0.1642237454652786
nskzphca_6,angry,0.6835745573043823,0.5247501134872437,0.3312611281871795,0.5600572228431702,0.1530519425868988,0.0,0.14405457675457,0.521817147731781,0.0,0.0611569918692112,0.1360562294721603,0.0990255251526832,0.1897348463535308,1.0,0.1898977756500244,0.0053308932110667,0.999990701675415,0.974018096923828,0.0540701523423194,0.0640213415026664
ijknmbtd_6,angry,0.4743825495243072,0.2480831742286682,0.7007946968078613,0.4619228839874267,0.2868342995643616,1.0,0.3505527973175049,0.1781763881444931,1.0,0.2151342183351516,0.2740896642208099,0.3340912163257599,0.3034240901470184,1.0,0.2630155980587005,0.0077071180567145,0.9999284744262696,0.9461005330085754,0.1357679814100265,0.0975817292928695
afyyhcow_6,angry,0.4508569240570068,0.3768209815025329,0.7529352903366089,0.5622802972793579,0.1549582183361053,0.0,0.1412879973649978,0.6001412868499756,1.0,0.0322624556720256,0.105309396982193,0.3673139810562134,0.2477355152368545,1.0,0.3418790102005005,0.0087235728278756,0.9998672008514404,0.5294876098632812,0.0674581602215766,0.0440554246306419
gbeslyfw_6,angry,0.5488948822021484,0.1435029655694961,0.8545851707458496,0.3417768478393554,0.1684402823448181,0.0,0.1770399808883667,0.0535446479916572,0.0,0.0217383727431297,0.0804514661431312,0.135546937584877,0.3722783029079437,1.0,0.3605294227600097,0.031291089951992,0.999225616455078,0.7774847745895386,0.0451132245361804,0.1123549789190292
cjnqjund_6,angry,0.2167975604534149,0.1534658819437027,0.3475632667541504,0.6112004518508911,0.0620236918330192,0.0,0.1540857404470443,0.1110721156001091,1.0,0.032741978764534,0.3190908133983612,0.2022816687822342,0.4539086520671844,0.0,0.4335356652736664,0.2713010013103485,0.9876943826675416,0.1149738132953643,0.0094534736126661,0.0460961051285266
cayljxzc_6,angry,0.6656795740127563,0.497471421957016,0.930206835269928,0.3316512703895569,0.0706331506371498,1.0,0.1058711931109428,0.0993763655424118,0.0,0.024409057572484,0.1759951412677765,0.1736594587564468,0.2683135867118835,1.0,0.3224420845508575,0.0265809278935194,0.9875742793083192,0.8979945778846741,0.0843227356672287,0.0274624191224575
iskecayc_6,angry,0.6386992931365967,0.1915482282638549,0.6955066919326782,0.3449442684650421,0.1583545058965683,1.0,0.3552555441856384,0.0129031408578157,1.0,0.1129007115960121,0.2328414320945739,0.3028594553470611,0.682168185710907,0.0,0.3553300201892853,0.504604160785675,0.0011132959043607,0.0736908689141273,0.0322831012308597,0.3908844888210296
ibicefdh_6,angry,0.1938253790140152,0.0415962934494018,0.8491443395614624,0.3863717019557953,0.1094742640852928,0.0,0.3609529137611389,0.539523184299469,0.0,0.0262667499482631,0.1537478566169738,0.3942710161209106,0.3045325577259063,1.0,0.4093032479286194,0.0078922836109995,0.9998270869255066,0.9846994280815125,0.036970779299736,0.0807014629244804
wcelgxdt_6,angry,0.4009198844432831,0.3805143237113952,0.2693544924259186,0.4382503628730774,0.0526075065135955,0.0,0.1353939473628997,0.042351346462965,0.0,0.0326024293899536,0.4579785466194153,0.1155827790498733,0.3382920920848846,0.0,0.3093085289001465,0.2009477317333221,0.0564720034599304,0.2267266809940338,0.3856055438518524,0.0399714633822441
ydsjwlev_6,angry,0.4899046421051025,0.2995627224445343,0.3356190621852875,0.7104814648628235,0.0844719335436821,0.0,0.1638625562191009,0.0454868152737617,0.0,0.0157035756856203,0.2013857960700988,0.4196778535842895,0.5524327754974365,0.0,0.3819703459739685,0.1258289366960525,0.968472421169281,0.2422680258750915,0.0353784710168838,0.0508262515068054
iucmfaay_6,angry,0.6354217529296875,0.3207490742206573,0.4697031080722809,0.4590723514556885,0.1519002914428711,1.0,0.1055638939142227,0.9674147367477416,0.0,0.0460111685097217,0.0924132168292999,0.1289349347352981,0.2838221788406372,1.0,0.414339005947113,0.0263288188725709,0.9999792575836182,0.7622668147087097,0.0288003329187631,0.0281070861965417
wzfylrzb_6,angry,0.4219354391098022,0.2005429714918136,0.6489381790161133,0.4351637363433838,0.1599699556827545,0.0,0.1347647607326507,0.0601792484521865,0.0,0.0811885893344879,0.1588925868272781,0.2450549751520156,0.3848485648632049,1.0,0.3066548407077789,0.0388457886874675,0.9997621178627014,0.5172309279441833,0.0461742468178272,0.1027057692408561
aqsmjmzh_6,angry,0.5807585716247559,0.3536553978919983,0.8181144595146179,0.3877133131027221,0.0723500773310661,0.0,0.1419524848461151,0.0133575992658734,1.0,0.0173303596675395,0.369089812040329,0.3772535920143127,0.4514479339122772,0.0,0.5427427887916565,0.2127198725938797,0.0157350935041904,0.1580902636051178,0.3875652253627777,0.0257584042847156
nyxwoazi_6,angry,0.2601963579654693,0.068038560450077,0.7156742811203003,0.4054910838603973,0.1889221668243408,0.0,0.1778038889169693,0.2466142028570175,0.0,0.017596086487174,0.0893417969346046,0.1446456611156463,0.3503270745277405,1.0,0.32361701130867,0.013975323177874,0.999485731124878,0.8164414763450623,0.0373965576291084,0.0763770192861557
cucduvud_3,surprise,0.2770393788814544,0.1072164550423622,0.7120473980903625,0.4175021350383758,0.1010659858584404,0.0,0.1251120120286941,0.5697373747825623,1.0,0.0298599805682897,0.2453608512878418,0.1739889532327652,0.3563252687454223,1.0,0.5109757781028748,0.0252103749662637,0.9996304512023926,0.6107528209686279,0.35868701338768,0.0511447042226791
vqnamybe_3,surprise,0.3549496233463287,0.0982387512922287,0.7974731922149658,0.4334642291069031,0.1342435926198959,0.0,0.2776744663715362,0.8937140107154846,0.0,0.0363346748054027,0.2478405982255935,0.462952971458435,0.2873804867267608,1.0,0.7186851501464844,0.0109684439375996,0.999935269355774,0.9207164645195008,0.1203906014561653,0.1390217542648315
eqtkxinb_3,surprise,0.491091787815094,0.3319401741027832,0.6983426213264465,0.6587689518928528,0.0923733487725257,0.0,0.1277836412191391,0.6457259654998779,0.0,0.0237104222178459,0.1699258387088775,0.2648539245128631,0.2811256051063537,1.0,0.5057442784309387,0.0310343503952026,0.994628608226776,0.859343945980072,0.4403069317340851,0.0643076449632644
melvpral_3,surprise,0.4839581847190857,0.2229938805103302,0.8899382948875427,0.4922025501728058,0.1390785425901413,0.0,0.1656221002340316,0.1589346975088119,0.0,0.0316960737109184,0.0557873733341693,0.1880236119031906,0.2898371517658233,1.0,0.3081980049610138,0.0317244343459606,0.9987151622772216,0.5377668142318726,0.1188188642263412,0.0900940895080566
melvpral_3,surprise,0.4774670898914337,0.3401571810245514,0.7045260667800903,0.2915871441364288,0.5345555543899536,1.0,0.5327014923095703,0.5710331797599792,1.0,0.7005539536476135,0.4933505952358246,0.3784293234348297,0.2711140811443329,1.0,0.441904604434967,0.0142341097816824,0.9997742772102356,0.8447852730751038,0.0497312024235725,0.2263593524694442
pojoopop_3,surprise,0.3820008039474487,0.1344564259052276,0.9022262096405028,0.4526360034942627,0.2395730465650558,0.0,0.2228360027074813,0.0212683547288179,0.0,0.0624122135341167,0.2102324962615966,0.5371373891830444,0.3149788081645965,1.0,0.3846207559108734,0.1009260788559913,0.9998772144317628,0.7963049411773682,0.1648473292589187,0.1776021867990493
alzbfyrn_3,surprise,0.5500203371047974,0.244851142168045,0.5957654118537903,0.5095688700675964,0.1306690275669098,0.0,0.1203127205371856,0.3665136694908142,0.0,0.0544111393392086,0.0743405818939209,0.2486735433340072,0.4587772488594055,0.0,0.3207353353500366,0.0542462319135665,0.9887864589691162,0.2772605419158935,0.3176488578319549,0.0617315620183944
krmeebtm_3,surprise,0.3798853158950805,0.0560450740158557,0.8517715334892273,0.3445876240730285,0.133148118853569,0.0,0.1387107968330383,0.0705638527870178,1.0,0.047522485256195,0.158217191696167,0.1850336194038391,0.3212949335575104,1.0,0.2121045142412185,0.0139479637145996,0.9997597336769104,0.9251684546470642,0.1033686846494674,0.1374078691005706
fttytjgc_3,surprise,0.4738944172859192,0.2703624069690704,0.3672090768814087,0.7088804841041565,0.1341213434934616,0.0,0.1485505551099777,0.0196583773940801,1.0,0.0518328212201595,0.3172977268695831,0.3556203246116638,0.4462103843688965,1.0,0.4433675408363342,0.0558956190943717,0.9977978467941284,0.9332664012908936,0.1180825605988502,0.1264568418264389
uurxhten_3,surprise,0.3750446736812591,0.1261478215456009,0.7575538754463196,0.5853846669197083,0.1271948963403701,0.0,0.1268852949142456,0.0041409232653677,0.0,0.0495551638305187,0.1597363203763961,0.0994272977113723,0.4254034459590912,1.0,0.2300603538751602,0.0140176564455032,0.9997912049293518,0.916557252407074,0.0232717934995889,0.0404596775770187
mrmgfmqw_3,surprise,0.40902841091156,0.0783981829881668,0.7714717388153076,0.5367965698242188,0.1707313805818557,0.0,0.1835567504167556,0.4089023172855377,0.0,0.0598769411444664,0.068320631980896,0.7278858423233032,0.4425078928470611,1.0,0.5051884651184082,0.0490424036979675,0.9623156189918518,0.5982292294502258,0.0601096414029598,0.0742877647280693
cpebixcq_3,surprise,0.3081097900867462,0.0843231827020645,0.8622354865074158,0.485758364200592,0.1908019036054611,0.0,0.133535161614418,0.4138627052307129,1.0,0.0364257618784904,0.0697354674339294,0.21794393658638,0.2530630528926849,1.0,0.4699721336364746,0.0262954868376255,0.999788224697113,0.6936525702476501,0.1674299091100692,0.126837819814682
khcaglme_3,surprise,0.3545943200588226,0.2266339212656021,0.2177702337503433,0.7431759834289551,0.1096972823143005,0.0,0.1239493563771247,0.0276268497109413,0.0,0.060440432280302,0.1338580101728439,0.1323277503252029,0.2298836559057235,1.0,0.3140818178653717,0.0142213487997651,0.9996622800827026,0.8754814863204956,0.0417493693530559,0.0441173575818538
khcaglme_3,surprise,0.4631769955158233,0.1140887737274169,0.764894425868988,0.7140612006187439,0.0922676846385002,0.0,0.1310712546110153,0.1681787222623825,0.0,0.0219979528337717,0.0884623751044273,0.2082553654909134,0.5114380121231079,0.0,0.3460646867752075,0.2586023211479187,0.7516369223594666,0.0595356822013855,0.0777906104922294,0.0326858386397361
pceskzjd_3,surprise,0.4600442945957184,0.2491723299026489,0.5219413638114929,0.7399227619171143,0.0819703862071037,0.0,0.1141192093491554,0.0034689328167587,1.0,0.020299719646573,0.0769995599985122,0.3524210453033447,0.453811913728714,0.0,0.2650306224822998,0.1369725614786148,0.9529306888580322,0.2680192589759826,0.1577569246292114,0.0526294596493244
zkaejuwl_3,surprise,0.5404771566390991,0.2030317783355713,0.7575681209564209,0.5922160148620605,0.1905667781829834,0.0,0.1339330226182937,0.3366533815860748,0.0,0.0483596436679363,0.0691283345222473,0.1524149477481842,0.2838336527347564,1.0,0.4128316938877105,0.0182402729988098,0.9986905455589294,0.8656901717185974,0.088380716741085,0.0801224783062934
wqkzqqvy_3,surprise,0.3140377104282379,0.2602260112762451,0.6886143088340759,0.4857176542282104,0.0818291381001472,0.0,0.1196072250604629,0.7608903050422668,0.0,0.0148768369108438,0.1064381301403045,0.2124799042940139,0.2615547776222229,1.0,0.6576558947563171,0.0611173249781131,0.9617528915405272,0.5899401903152466,0.2797793745994568,0.0265587158501148
lfqyocvm_3,surprise,0.5928243398666382,0.2173694819211959,0.4865193367004394,0.3469673693180084,0.2176091969013214,1.0,0.2476984709501266,0.4032631814479828,0.0,0.183271437883377,0.092113085091114,0.1179953292012214,0.2232964932918548,1.0,0.3463863730430603,0.0097908489406108,0.9999827146530152,0.8771582245826721,0.0732388645410537,0.0824873894453048
wjjygjvj_3,surprise,0.5494977235794067,0.162560150027275,0.818182647228241,0.7014169096946716,0.1263495534658432,0.0,0.1819446235895156,0.4076468646526336,0.0,0.0836721062660217,0.2512159347534179,0.2281276583671569,0.301150768995285,1.0,0.4945153295993805,0.0059911534190177,0.9998601675033568,0.935476005077362,0.2572979032993316,0.0273728780448436
fojuwvxh_3,surprise,0.3767814636230469,0.2752367854118347,0.4464850723743438,0.5663290619850159,0.0796759501099586,1.0,0.1304084360599517,0.1709244698286056,1.0,0.0983301624655723,0.1807372272014618,0.1188608855009079,0.3464511334896087,1.0,0.3822286128997803,0.0341414585709571,0.8632299304008484,0.4221383333206177,0.0577865503728389,0.0361140333116054
zoftjjst_3,surprise,0.2457226067781448,0.2384203374385833,0.6079865097999573,0.5914537906646729,0.0901310518383979,1.0,0.1683101505041122,0.0070969993248581,1.0,0.2004227340221405,0.4311385154724121,0.133559376001358,0.2972693145275116,1.0,0.1244852691888809,0.0503705777227878,0.9939756989479064,0.5587227940559387,0.0341795831918716,0.0459038615226745
ztcoaext_3,surprise,0.3208107054233551,0.0911428928375244,0.6194019913673401,0.6831238865852356,0.1429729163646698,0.0,0.1340753436088562,0.1948505789041519,1.0,0.032725304365158,0.1813364177942276,0.3287537395954132,0.3649754822254181,1.0,0.4204132854938507,0.0388526432216167,0.9994494318962096,0.3589077889919281,0.1233696490526199,0.0997973829507827
rtetvbsu_3,surprise,0.4077894687652588,0.204345092177391,0.6197856664657593,0.7115098237991333,0.1033799275755882,0.0,0.2336528599262237,0.2444779574871063,0.0,0.2324814051389694,0.2592579126358032,0.1217191591858863,0.2544411718845367,1.0,0.3002830743789673,0.0062442738562822,0.9985045194625854,0.9685733914375304,0.0701323822140693,0.0560046210885047
xmrjcpkj_3,surprise,0.3774447441101074,0.1253722608089447,0.6966397166252136,0.4766313135623932,0.0882705971598625,0.0,0.219037115573883,0.5446124076843262,0.0,0.0552987307310104,0.3890931904315948,0.4010176658630371,0.3671225607395172,1.0,0.2821951508522033,0.0210360549390316,0.9999710321426392,0.8641085624694824,0.0362428575754165,0.0282693188637495
ojnvzpri_3,surprise,0.2446469366550445,0.1023476347327232,0.4157354235649109,0.5509862303733826,0.2423670291900634,0.0,0.1567496806383133,0.2772025763988495,1.0,0.0806908681988716,0.0598619282245636,0.1818229556083679,0.226293995976448,1.0,0.2981457114219665,0.0131172882393002,0.9997180104255676,0.8583915829658508,0.0596525967121124,0.1456236094236374
cbqhfqhg_3,surprise,0.2861415445804596,0.343302845954895,0.4635553956031799,0.6678458452224731,0.0757626816630363,1.0,0.2328374981880188,0.1435011029243469,0.0,0.2888660132884979,0.3929159641265869,0.2994947731494903,0.2579890787601471,1.0,0.2814688086509704,0.0274808891117572,0.999930739402771,0.8168237209320068,0.0977201014757156,0.0319202579557895
asddkkkk_3,surprise,0.4616982340812683,0.2887909114360809,0.7326645255088806,0.58688884973526,0.1955515891313552,1.0,0.1679746061563491,0.5597274899482727,0.0,0.1097213253378868,0.097083680331707,0.0675093680620193,0.2637068331241607,1.0,0.201739490032196,0.0060783205553889,0.999903440475464,0.8926981687545776,0.0853534936904907,0.1147742345929145
zwotwatl_3,surprise,0.2734556198120117,0.231724739074707,0.4805643260478973,0.7297956347465515,0.128605917096138,0.0,0.118255540728569,0.0736083015799522,1.0,0.0247722566127777,0.1622502356767654,0.13911072909832,0.3719741702079773,1.0,0.385110080242157,0.033132828772068,0.9967593550682068,0.8077605366706848,0.0169594939798116,0.0898370519280433
whszdxnp_3,surprise,0.5697224140167236,0.0873841270804405,0.4746065437793731,0.5393650531768799,0.1311931014060974,0.0,0.1676503419876098,0.8131000995635986,0.0,0.1245298236608505,0.2912256121635437,0.1437148302793502,0.4055128693580627,1.0,0.2153812944889068,0.0162924174219369,0.9988381266593932,0.3398381769657135,0.2057053595781326,0.0362899415194988
qrksgfai_3,surprise,0.2616104185581207,0.1134057268500328,0.3929858207702636,0.7106333374977112,0.0560679100453853,0.0,0.1424998790025711,0.078427605330944,0.0,0.0394902490079402,0.2058434039354324,0.2424394339323043,0.3627573251724243,1.0,0.3604274690151214,0.0069006835110485,0.9993695616722108,0.8504689931869507,0.0719133466482162,0.0331425666809082
zafkhrga_3,surprise,0.3820547461509704,0.1459105014801025,0.5983731746673584,0.4049572348594665,0.1037942394614219,0.0,0.2038425803184509,0.1107200235128402,1.0,0.0397865958511829,0.1888630390167236,0.1945510059595108,0.3495821356773376,1.0,0.3364360630512237,0.0871038064360618,0.9745618104934692,0.6638184785842896,0.0532833188772201,0.0915445983409881
fbnnepzj_3,surprise,0.4026056826114654,0.226500928401947,0.6963870525360107,0.4173559844493866,0.1112941205501556,0.0,0.1327008754014969,0.0166213363409042,1.0,0.026889581233263,0.1490062177181244,0.0571840219199657,0.4418314397335052,0.0,0.3177910447120666,0.349541574716568,0.3502193391323089,0.0760403648018837,0.0455033928155899,0.0336632467806339
ctpoagcc_3,surprise,0.3433332741260528,0.2078391015529632,0.2899954617023468,0.696465015411377,0.0920557752251625,0.0,0.1270831823348999,0.007929129526019,0.0,0.0156697165220975,0.1470073014497757,0.4884238839149475,0.3775240182876587,1.0,0.3406356573104858,0.0695471093058586,0.7849874496459961,0.2185153663158416,0.0635911077260971,0.0583996511995792
wceelbeh_3,surprise,0.407899796962738,0.1526993662118911,0.5899085998535156,0.6341157555580139,0.0536213926970958,0.0,0.1878725588321685,0.0336759164929389,0.0,0.0260198805481195,0.2498611062765121,0.168638527393341,0.2915485799312591,0.0,0.2547158598899841,0.2063779681921005,0.5159257054328918,0.162834957242012,0.2388170063495636,0.0376332998275756
crskduzr_3,surprise,0.3942839205265045,0.0837346613407135,0.826871395111084,0.5440932512283325,0.1305224448442459,0.0,0.2326243668794632,0.1551895588636398,0.0,0.0504100285470485,0.1852912902832031,0.1626964807510376,0.2928734123706817,1.0,0.2535900175571441,0.0053345020860433,0.9999207258224488,0.9741504192352296,0.043700523674488,0.0606720447540283
wsilvbnt_3,surprise,0.5455052256584167,0.1862362325191497,0.5229613184928894,0.461742490530014,0.0752480775117874,0.0,0.1516311168670654,0.0305791236460208,0.0,0.0603438206017017,0.2627094089984894,0.1384604424238205,0.3172923624515533,1.0,0.2820387780666351,0.0234446320682764,0.999946117401123,0.9337126612663268,0.0490229055285453,0.0925129503011703
jfshkmoo_3,surprise,0.5224506258964539,0.24831423163414,0.4056006371974945,0.7459971308708191,0.0954112187027931,1.0,0.2473126351833343,0.2275344282388687,0.0,0.0641880854964256,0.1985191255807876,0.163509801030159,0.250491052865982,1.0,0.2245620042085647,0.0082943867892026,0.9999433755874634,0.9784764647483826,0.1168289482593536,0.0817091092467308
etuaucnw_3,surprise,0.4725120365619659,0.1257096976041793,0.591760516166687,0.7283358573913574,0.0872756093740463,0.0,0.1558162122964859,0.0042297476902604,0.0,0.0312709249556064,0.0537123382091522,0.2143830955028534,0.291395753622055,0.0,0.2311851382255554,0.015720235183835,0.9850110411643982,0.5462896823883057,0.0697489231824874,0.0378112830221653
gqwnasgj_3,surprise,0.5705873370170593,0.0836006924510002,0.4308188259601593,0.6841111183166504,0.1321370750665664,0.0,0.2101250290870666,0.1141080930829048,1.0,0.1036008894443512,0.1251671761274337,0.1808937638998031,0.3382599949836731,1.0,0.3488564789295196,0.0074836160056293,0.9999759197235109,0.9565311670303344,0.0824185237288475,0.0327857956290245
kwgamqip_3,surprise,0.2835645079612732,0.1174775809049606,0.3797634243965149,0.6798540949821472,0.0866661071777343,0.0,0.163384348154068,0.0033144997432827,1.0,0.0206636600196361,0.1307536214590072,0.2938198447227478,0.3802433013916015,0.0,0.2176920026540756,0.0425192452967166,0.9956600069999696,0.6081459522247314,0.1029556170105934,0.0450939536094665
inomhdtg_3,surprise,0.2718947529792785,0.2149038612842559,0.3393138349056244,0.5675088167190552,0.1316922903060913,0.0,0.1170954331755638,0.0880395844578743,0.0,0.141221135854721,0.2507456839084625,0.2577453255653381,0.2591869533061981,1.0,0.3787451386451721,0.0059809703379869,0.9999957084655762,0.9787119030952454,0.0521723479032516,0.0341271199285984
xumyjykg_3,surprise,0.3393787443637848,0.2514086067676544,0.3076104521751404,0.6711847186088562,0.0802370905876159,1.0,0.0941247716546058,0.0274066608399152,0.0,0.0419489368796348,0.1484074592590332,0.3277666270732879,0.3862194418907165,1.0,0.4287300705909729,0.0270296279340982,0.9994753003120422,0.9170986413955688,0.0610838010907173,0.0657517835497856
